./adv/MIM/
inception_v3,vgg_16
61.8%,100.0%
1.6%,64.9%
61.8%,100.0%
2.3%,100.0%
1610.0%,2530.0%
60.0%,1810.0%
./adv/MIM/
inception_v3,inception_v4,inception_resnet_v2,resnet_v1_50,resnet_v1_152,vgg_16,vgg_19,adv_inception_v3,adv_inception_resnet_v2,ens3_adv_inception_v3,ens4_adv_inception_v3,ens_adv_inception_resnet_v2
untargeted success rate
61.8%,61.1%,51.5%,69.0%,59.9%,100.0%,93.7%,52.4%,40.2%,47.9%,50.2%,36.5%
targeted success rate
1.6%,1.6%,1.0%,2.2%,1.4%,64.9%,27.2%,0.5%,0.1%,0.7%,0.4%,0.3%
untargeted transfer rate
61.8%,61.1%,51.5%,69.0%,59.9%,100.0%,93.7%,52.4%,40.2%,47.9%,50.2%,36.5%
targeted transfer rate
2.3%,2.5%,1.5%,3.4%,2.2%,100.0%,41.9%,0.8%,0.2%,0.9%,0.6%,0.5%
untargeted transfer rate_300
72.0%,70.0%,60.0%,85.3%,74.7%,113.7%,110.0%,60.0%,45.3%,57.0%,59.3%,42.3%
targeted transfer rate_300
3.3%,3.0%,2.7%,5.3%,4.0%,101.0%,57.7%,1.0%,0.3%,0.7%,0.7%,0.7%
./adv/TFA/
inception_v3,inception_v4,inception_resnet_v2,resnet_v1_50,resnet_v1_152,vgg_16,vgg_19,adv_inception_v3,adv_inception_resnet_v2,ens3_adv_inception_v3,ens4_adv_inception_v3,ens_adv_inception_resnet_v2
untargeted success rate
0.3%,0.2%,0.0%,0.0%,0.0%,0.4%,0.1%,0.5%,0.0%,0.2%,0.1%,0.1%
targeted success rate
0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
untargeted transfer rate
0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
targeted transfer rate
nan%,nan%,nan%,nan%,nan%,nan%,nan%,nan%,nan%,nan%,nan%,nan%
untargeted transfer rate_300
1.0%,0.7%,0.0%,0.0%,0.0%,1.3%,0.3%,1.7%,0.0%,0.7%,0.3%,0.3%
targeted transfer rate_300
0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
./adv/FIA-ince_v3
inception_v3,inception_v4,inception_resnet_v2,resnet_v1_50,resnet_v1_152,vgg_16,vgg_19,adv_inception_v3,adv_inception_resnet_v2,ens3_adv_inception_v3,ens4_adv_inception_v3,ens_adv_inception_resnet_v2
./adv/FIA-ince_v3/
inception_v3,inception_v4,inception_resnet_v2,resnet_v1_50,resnet_v1_152,vgg_16,vgg_19,adv_inception_v3,adv_inception_resnet_v2,ens3_adv_inception_v3,ens4_adv_inception_v3,ens_adv_inception_resnet_v2
./adv/FIA-ince_v3/
inception_v3,inception_v4
./adv/PullPush/
inception_v3,inception_v4
./adv/PullPush/
inception_v3,inception_v4
untargeted success rate
91.4%,57.2%
targeted success rate
0.5%,0.0%
untargeted transfer rate
100.0%,61.7%
targeted transfer rate
100.0%,0.0%
untargeted transfer rate_300
100.0%,58.7%
targeted transfer rate_300
1.7%,0.0%
./adv/PIM_W_s/
inception_v3,inception_v4
untargeted success rate
0.1%,6.6%
targeted success rate
0.0%,0.0%
untargeted transfer rate
100.0%,0.0%
targeted transfer rate
nan%,nan%
untargeted transfer rate_300
0.3%,22.0%
targeted transfer rate_300
0.0%,0.0%
./adv/PIM1/
inception_v3,inception_v4
./adv/PIM1/
inception_v3,inception_v4,inception_resnet_v2,resnet_v1_50,resnet_v1_152,resnet_v2_50,resnet_v2_152,vgg_16,vgg_19,adv_inception_v3,adv_inception_resnet_v2,ens3_adv_inception_v3,ens4_adv_inception_v3,ens_adv_inception_resnet_v2
./adv/PIM1/
inception_v3,inception_v4
./adv/PIM_W_s/
inception_v3,inception_v4
untargeted success rate
100.0%,49.3%
targeted success rate
0.1%,0.0%
untargeted transfer rate
100.0%,49.3%
targeted transfer rate
100.0%,0.0%
untargeted transfer rate_300
207.7%,106.0%
targeted transfer rate_300
0.3%,0.0%
./adv/PIM_W_s/
inception_v3,inception_v4
untargeted success rate
100.0%,48.3%
targeted success rate
0.1%,0.0%
untargeted transfer rate
100.0%,48.3%
targeted transfer rate
100.0%,0.0%
untargeted transfer rate_300
207.3%,104.0%
targeted transfer rate_300
0.3%,0.0%
./adv/PIM/
inception_v3,inception_v4
untargeted success rate
100.0%,49.5%
targeted success rate
0.1%,0.0%
untargeted transfer rate
100.0%,49.5%
targeted transfer rate
100.0%,0.0%
untargeted transfer rate_300
208.3%,106.3%
targeted transfer rate_300
0.3%,0.0%
./adv/PIM_W_s/
inception_v3,inception_v4,inception_resnet_v2,resnet_v1_50,resnet_v1_152
untargeted success rate
100.0%,48.3%,47.1%,45.8%,39.6%
targeted success rate
0.1%,0.0%,0.0%,0.0%,0.0%
untargeted transfer rate
100.0%,48.3%,47.1%,45.8%,39.6%
targeted transfer rate
100.0%,0.0%,0.0%,0.0%,0.0%
untargeted transfer rate_300
207.3%,104.0%,98.7%,97.3%,86.3%
targeted transfer rate_300
0.3%,0.0%,0.0%,0.0%,0.0%
./adv/PIM/
inception_v3,inception_v4,inception_resnet_v2,resnet_v1_50,resnet_v1_152
untargeted success rate
100.0%,49.5%,48.1%,46.6%,40.0%
targeted success rate
0.1%,0.0%,0.0%,0.0%,0.0%
untargeted transfer rate
100.0%,49.5%,48.1%,46.6%,40.0%
targeted transfer rate
100.0%,0.0%,0.0%,0.0%,0.0%
untargeted transfer rate_300
208.3%,106.3%,102.0%,98.7%,85.7%
targeted transfer rate_300
0.3%,0.0%,0.0%,0.0%,0.0%

./adv/PIM/
adv_inception_v3,adv_inception_resnet_v2,ens3_adv_inception_v3,ens4_adv_inception_v3,ens_adv_inception_resnet_v2
untargeted success rate
27.4%,21.2%,14.6%,17.6%,7.0%
targeted success rate
0.0%,0.0%,0.0%,0.0%,0.0%
untargeted transfer rate
100.0%,50.0%,33.9%,32.8%,17.5%
targeted transfer rate
nan%,nan%,nan%,nan%,nan%
untargeted transfer rate_300
91.3%,70.7%,48.7%,58.7%,23.3%
targeted transfer rate_300
0.0%,0.0%,0.0%,0.0%,0.0%
./adv/PIM_W_s/
adv_inception_v3,adv_inception_resnet_v2,ens3_adv_inception_v3,ens4_adv_inception_v3,ens_adv_inception_resnet_v2
untargeted success rate
26.7%,19.8%,14.1%,16.7%,7.6%
targeted success rate
0.0%,0.0%,0.0%,0.0%,0.0%
untargeted transfer rate
100.0%,47.9%,31.1%,30.3%,19.5%
targeted transfer rate
nan%,nan%,nan%,nan%,nan%
untargeted transfer rate_300
89.0%,66.0%,47.0%,55.7%,25.3%
targeted transfer rate_300
0.0%,0.0%,0.0%,0.0%,0.0%
./adv/TFA/
adv_inception_v3,adv_inception_resnet_v2,ens3_adv_inception_v3,ens4_adv_inception_v3,ens_adv_inception_resnet_v2
untargeted success rate
30.0%,21.6%,12.5%,15.0%,5.8%
targeted success rate
0.0%,0.0%,0.0%,0.0%,0.0%
untargeted transfer rate
100.0%,50.3%,25.7%,28.0%,14.0%
targeted transfer rate
nan%,nan%,nan%,nan%,nan%
untargeted transfer rate_300
100.0%,50.3%,25.7%,28.0%,14.0%
targeted transfer rate_300
0.0%,0.0%,0.0%,0.0%,0.0%
